"id_tps"	"name"	"sex"	"set"	"nat"	"age"	"weight"	"height"	"Attractiveness"	"Sextypicality"	"Asymmetry"	"Distinctiveness"	"SATRA"
"IM657-308"	"IM657-308"	"M"	NA	"IND"	24	NA	NA	2.611111111	0.742072056750093	0.147687874934634	0.0604107027869945	-1.6501510723663
"IM658-284"	"IM658-284"	"M"	NA	"IND"	35	NA	NA	4.105263158	0.885395397642559	0.14776451158691	0.0502743962788824	0.69862712446471
"IM659-359"	"IM659-359"	"M"	NA	"IND"	35	NA	NA	3.466666667	1.11609171913278	0.150048173589133	0.0816956705768703	-0.305234241348208
"IM661-254"	"IM661-254"	"M"	NA	"IND"	34	NA	NA	3.545454545	1.06176667099356	0.151507399514147	0.0556446112163865	-0.181381216890262
"IM662-171"	"IM662-171"	"M"	NA	"IND"	21	NA	NA	3.222222222	1.57925280205283	0.144059804044411	0.0466270128068832	-0.689496193741368
"IM663-230"	"IM663-230"	"M"	NA	"IND"	30	NA	NA	3.666666667	2.05776076395901	0.147112784520728	0.0672543409070039	0.00916190080438537
"IM664-651"	"IM664-651"	"M"	NA	"IND"	35	NA	NA	3.142857143	0.459757464964111	0.14358217507242	0.0469093050180932	-0.814256567037548
"IM666-372"	"IM666-372"	"M"	NA	"IND"	25	NA	NA	3.5	1.25264988548838	0.142069340372993	0.0395819546326171	-0.25283488484677
"IM667-369"	"IM667-369"	"M"	NA	"IND"	28	NA	NA	2.235294118	2.81310760493479	0.154721887057149	0.0789468117448034	-2.24092813613924
"IM669-111"	"IM669-111"	"M"	NA	"IND"	28	NA	NA	3.736842105	0.589381984677446	0.149377936189981	0.0610946100924866	0.119476335709728
"IM670-215"	"IM670-215"	"M"	NA	"IND"	34	NA	NA	2.772727273	1.99886830162199	0.149531361350364	0.0608728438205632	-1.39609358315475
"IM671-601"	"IM671-601"	"M"	NA	"IND"	24	NA	NA	4.047619048	0.47930134246561	0.146915539859751	0.049119182774283	0.608011695455611
"IM674-281"	"IM674-281"	"M"	NA	"IND"	30	NA	NA	3.052631579	0.296691275384053	0.146810500032526	0.036545376585212	-0.956089413263258
"IM675-015"	"IM675-015"	"M"	NA	"IND"	23	NA	NA	3.411764706	1.01643231557378	0.147051624814258	0.0490891251688521	-0.391539065023269
"IM678-482"	"IM678-482"	"M"	NA	"IND"	30	NA	NA	3.75	-0.0354353225800469	0.146540590716701	0.0483990617720339	0.140160292843973
"IM679-069"	"IM679-069"	"M"	NA	"IND"	20	NA	NA	3.611111111	1.39812656977419	0.146569205979602	0.0592179814686006	-0.0781703616033264
"IM680-369"	"IM680-369"	"M"	NA	"IND"	21	NA	NA	3.125	1.52575241398118	0.146493015214409	0.0639812744550592	-0.842327651382884
"IM681-253"	"IM681-253"	"M"	NA	"IND"	21	NA	NA	3.954545455	1.49303928347317	0.143403383389651	0.0821194502395629	0.461701802578208
"IM682-019"	"IM682-019"	"M"	NA	"IND"	22	NA	NA	3.722222222	1.05250281621844	0.148570325657477	0.0509872434000709	0.096494161640117
"IM683-231"	"IM683-231"	"M"	NA	"IND"	21	NA	NA	5.136363636	1.42333154287654	0.149019545038828	0.0660988470888757	2.31949718673919
"IM684-008"	"IM684-008"	"M"	NA	"IND"	32	NA	NA	2.95	1.32358957003397	0.14519240262796	0.0374685729658142	-1.1174242757664
"IM685-004"	"IM685-004"	"M"	NA	"IND"	28	NA	NA	3.421052632	1.00816688396762	0.171306904286256	0.0809961278089323	-0.376938624508276
"IM686-097"	"IM686-097"	"M"	NA	"IND"	32	NA	NA	4.55	1.37454391995057	0.15176823985972	0.0442201748915335	1.39774486145435
"IM687-511"	"IM687-511"	"M"	NA	"IND"	23	NA	NA	4.35	1.29502170690414	0.144154289827362	0.0422279865892683	1.08334871930175
"IM688-322"	"IM688-322"	"M"	NA	"IND"	22	NA	NA	4.052631579	1.5438110740296	0.150084712217165	0.042409071799096	0.615891297499713
"IM689-263"	"IM689-263"	"M"	NA	"IND"	28	NA	NA	2.590909091	0.877578996303277	0.150297909966873	0.0520547186292047	-1.68190825812475
"IM690-282"	"IM690-282"	"M"	NA	"IND"	29	NA	NA	4.380952381	1.54564038428277	0.143988529917713	0.0589004387887045	1.13200526518594
"IM692-011"	"IM692-011"	"M"	NA	"IND"	25	NA	NA	3.904761905	1.17162421137701	0.14143195249424	0.0352766848949658	0.383443022264904
"IM694-297"	"IM694-297"	"M"	NA	"IND"	18	NA	NA	3.666666667	0.85750181306583	0.147541582159413	0.0583526917650931	0.00916190080438537
"IM695-001"	"IM695-001"	"M"	NA	"IND"	18	NA	NA	3.263157895	-0.174188679434183	0.148730678785325	0.0569173053868892	-0.625146105403268
"IM696-001"	"IM696-001"	"M"	NA	"IND"	18	NA	NA	3.913043478	-0.94920239621904	0.141155670023468	0.0638333300649781	0.39646149527568
"IM697-015"	"IM697-015"	"M"	NA	"IND"	18	NA	NA	3.8	0.830704238634236	0.145308754860548	0.0346324748949466	0.218759328382121
"IM698-011"	"IM698-011"	"M"	NA	"IND"	18	NA	NA	3.842105263	-0.54530317328282	0.146791746882506	0.0741402865227123	0.284947989639723
"IM699-002"	"IM699-002"	"M"	NA	"IND"	19	NA	NA	3.333333333	-0.160426013182478	0.1444506887841	0.0506297559162993	-0.514831670497925
"IM700-009"	"IM700-009"	"M"	NA	"IND"	19	NA	NA	3.615384615	0.490585158357599	0.156517842681855	0.0526834595393501	-0.0714524957479581
"IM701-312"	"IM701-312"	"M"	NA	"IND"	18	NA	NA	3.411764706	1.02215641308814	0.14207674890157	0.0492809597476482	-0.391539065023269
"IM702-101"	"IM702-101"	"M"	NA	"IND"	18	NA	NA	3.875	0.0222933004331137	0.147408218766922	0.0735061988687982	0.336657881689344
"IM703-182"	"IM703-182"	"M"	NA	"IND"	19	NA	NA	3.95	-1.0944292043498	0.150279965716361	0.0801860370636098	0.454556434996567
"IM706-002"	"IM706-002"	"M"	NA	"IND"	22	NA	NA	2.5625	1.8524925731966	0.153127363579093	0.0446586542652317	-1.72656680118705
"IM707-105"	"IM707-105"	"M"	NA	"IND"	27	NA	NA	3.285714286	-0.00108388195544339	0.144194679688176	0.0514062934260654	-0.58968789384684
"IM708-362"	"IM708-362"	"M"	NA	"IND"	42	NA	NA	2.695652174	0.599042766623049	0.14510812424801	0.0595177065966904	-1.5172541520629
"IM709-103"	"IM709-103"	"M"	NA	"IND"	26	NA	NA	3.136363636	1.46947521949536	0.151316027629172	0.0849929023395302	-0.824464234786752
"IM711-011"	"IM711-011"	"M"	NA	"IND"	19	NA	NA	4.095238095	2.29331372119948	0.147007984863574	0.0824101119416665	0.682867918804527
"IM712-005"	"IM712-005"	"M"	NA	"IND"	19	NA	NA	4.782608696	0.794235781985181	0.147684899711991	0.0554253824366847	1.76340124472208
"IM715-013"	"IM715-013"	"M"	NA	"IND"	19	NA	NA	4.0625	0.975038907699923	0.149828594413227	0.0486299966021592	0.631404264957401
"IM716-316"	"IM716-316"	"M"	NA	"IND"	18	NA	NA	4.090909091	0.364279120348945	0.14546480164898	0.0477491754237918	0.676062808019712
"IM717-110"	"IM717-110"	"M"	NA	"IND"	20	NA	NA	4.217391304	0.0509419520579731	0.142133204738951	0.0615528154830355	0.874890407110325
"IM719-220"	"IM719-220"	"M"	NA	"IND"	18	NA	NA	3.130434783	0.395170595686335	0.14345034642052	0.0456649849001697	-0.833784277339701
"IM720-014"	"IM720-014"	"M"	NA	"IND"	18	NA	NA	3.428571429	-0.0874353545998996	0.149432631675125	0.0724861229233382	-0.365119220656134
"IM721-341"	"IM721-341"	"M"	NA	"IND"	21	NA	NA	3.428571429	-1.46404563290911	0.142021577286149	0.0714332712449561	-0.365119220656134
"IM724-010"	"IM724-010"	"M"	NA	"IND"	36	NA	NA	3.238095238	-0.0122086734094421	0.148981528226265	0.0580269078301147	-0.664544118767736
"IM725-142"	"IM725-142"	"M"	NA	"IND"	20	NA	NA	4.043478261	1.21472625657986	0.147598625837168	0.0394564037112894	0.601502458164233
"IM726-248"	"IM726-248"	"M"	NA	"IND"	25	NA	NA	3.235294118	0.396832627947683	0.146588357459826	0.0458602944316545	-0.668947425376269
"IM727-195"	"IM727-195"	"M"	NA	"IND"	25	NA	NA	3.611111111	3.00917584085912	0.148144436174974	0.0661612568224504	-0.0781703616033264
"IM728-041"	"IM728-041"	"M"	NA	"IND"	20	NA	NA	3.333333333	1.57039579498718	0.151597215574194	0.0609653667845395	-0.514831670497925
"IM731-223"	"IM731-223"	"M"	NA	"IND"	24	NA	NA	3.3	0.552622709103145	0.146938734099271	0.0454785208986248	-0.567231026999364
"IM736-361"	"IM736-361"	"M"	NA	"IND"	30	NA	NA	4.578947368	0.101732394028886	0.144597064714695	0.0427690518564866	1.44324956557771
"IM738-191"	"IM738-191"	"M"	NA	"IND"	49	NA	NA	3.045454545	-1.09176990470181	0.145618989672163	0.0697889016285805	-0.967371572271748
"IM739-012"	"IM739-012"	"M"	NA	"IND"	27	NA	NA	3.833333333	1.09589167288508	0.146492866646058	0.0552471744951295	0.27115868488356
"IM740-273"	"IM740-273"	"M"	NA	"IND"	23	NA	NA	3.904761905	-0.807592643289582	0.149733582027141	0.0636958757327353	0.383443022264904
"IM743-006"	"IM743-006"	"M"	NA	"IND"	28	NA	NA	3.75	-0.890533489394199	0.141864607551717	0.0644631816893731	0.140160292843973
"0"	"1.'002Mthe_ff.jpg'"	"M"	"NAM"	"NAM"	20	76	175.5	2.47619048	0.311976722177234	0.142702644358556	0.0722599067661231	-0.589997012108914
"1"	"2.'003MJer_ff.jpg'"	"M"	"NAM"	"NAM"	26	51	172.5	2.9047619	-1.53018781580832	0.145508215595446	0.0732410771004515	-0.0501864738009049
"2"	"3.'004Mwar_ff.jpg'"	"M"	"NAM"	"NAM"	24	58	183	3.33333333	-0.958207135367312	0.17379000601354	0.0720656768577445	0.489624077102683
"3"	"4.'005MFre_ff.jpg'"	"M"	"NAM"	"NAM"	24	69	162	5.76190476	-0.0802948070438849	0.148886504985289	0.0690070243651998	3.54855052382596
"4"	"5.'006MMic_ff.jpg'"	"M"	"NAM"	"NAM"	19	54	162.5	2.80952381	-0.0983895372029795	0.141738840890383	0.0470074267425296	-0.170144367004158
"5"	"6.'007MRud_ff.jpg'"	"M"	"NAM"	"NAM"	29	50	164	2.23809524	-1.38379195496366	0.150172413673291	0.0778603521974772	-0.889891764010416
"6"	"7.'008MFes_ff.jpg'"	"M"	"NAM"	"NAM"	24	62	175	3	-1.28285424276189	0.157506935841974	0.0635238345776844	0.0697714319979278
"7"	"8.'011MWil_ff.jpg'"	"M"	"NAM"	"NAM"	30	40	161.5	1.9047619	-0.538915805732546	0.14254516587931	0.0550676801199309	-1.30974442171075
"8"	"9.'012MAug_ff.jpg'"	"M"	"NAM"	"NAM"	22	57	175.5	2.19047619	0.130907035931253	0.142825471421289	0.0653601217198563	-0.949870716909832
"9"	"10.'013MRic_ff.jpg'"	"M"	"NAM"	"NAM"	21	55	166.5	3.14285714	1.01635501038669	0.141051367151667	0.0746611056548761	0.249708278100597
"10"	"11.'018MNic_ff.jpg'"	"M"	"NAM"	"NAM"	20	53	170.5	2.80952381	0.0198420484787806	0.140600819253361	0.0407696717555039	-0.170144367004158
"11"	"12.'030MDin_ff.jpg'"	"M"	"NAM"	"NAM"	21	53	162.5	3.23809524	-0.912154901512449	0.144213153777663	0.0627927790598857	0.36966618389943
"12"	"13.'031MRic_ff.jpg'"	"M"	"NAM"	"NAM"	21	49	172	3.33333333	-0.464028254933479	0.147516668827119	0.0444515079456695	0.489624077102683
"13"	"14.'032MBon_ff.jpg'"	"M"	"NAM"	"NAM"	18	40	159	2.61904762	-0.541626124708053	0.142017664623975	0.0433025081571261	-0.410060166006244
"14"	"15.'033MLor_ff.jpg'"	"M"	"NAM"	"NAM"	20	43	158	2.57142857	-0.311731570905411	0.14771591516486	0.0547344573422223	-0.47003911890566
"15"	"16.'034MVen_ff.jpg'"	"M"	"NAM"	"NAM"	25	50	162.5	2.38095238	-0.738085937459257	0.14138518493549	0.0551478864969261	-0.709954917907746
"16"	"17.'035MRay_ff.jpg'"	"M"	"NAM"	"NAM"	19	48	173	2.47619048	-0.0871184796914267	0.145324855353762	0.0494319577960068	-0.589997012108914
"17"	"18.'036MCle_ff.jpg'"	"M"	"NAM"	"NAM"	18	41	159	2.19047619	-1.3139069726918	0.144768717424425	0.0798268975715409	-0.949870716909832
"18"	"19.'037MFer_ff.jpg'"	"M"	"NAM"	"NAM"	19	50	168	2.9047619	-0.943041591870061	0.141810063686483	0.0648109662234926	-0.0501864738009049
"19"	"20.'038MBer_ff.jpg'"	"M"	"NAM"	"NAM"	19	59	176	3.04761905	-0.0183327189937863	0.142087420611403	0.0484735731001365	0.129750384897344
"20"	"21.'039MIsh_ff.jpg'"	"M"	"NAM"	"NAM"	29	72	178	3.14285714	0.606651577164989	0.142534560717011	0.0536630440259407	0.249708278100597
"21"	"22.'041MZic_ff.jpg'"	"M"	"NAM"	"NAM"	19	52	170	2.0952381	-0.73010923120459	0.143884036876206	0.0469496185207965	-1.06982861011309
"22"	"23.'042MFre_ff.jpg'"	"M"	"NAM"	"NAM"	18	51	170	3.0952381	-0.734343605586265	0.142761327546799	0.0537672785998734	0.189729337796761
"23"	"24.'043MSam_ff.jpg'"	"M"	"NAM"	"NAM"	18	43	162	2.71428571	-0.388553287311856	0.152348685104922	0.0609701560355787	-0.290102272802991
"24"	"25.'044MViv_ff.jpg'"	"M"	"NAM"	"NAM"	21	47	167	2.9047619	0.138776439158201	0.140131280571056	0.0559733061674618	-0.0501864738009049
"25"	"26.'048MReg_ff.jpg'"	"M"	"NAM"	"NAM"	29	80	170	3	0.776525099168626	0.145112069282596	0.11331254084661	0.0697714319979278
"26"	"27.'049MBil_ff.jpg'"	"M"	"NAM"	"NAM"	24	64	170.5	5.57142857	-1.11464160674862	0.141101195185214	0.0555274809045439	3.30863472482388
"27"	"28.'050MElr_ff.jpg'"	"M"	"NAM"	"NAM"	22	52	180	2	-0.0937693619201829	0.153860507411314	0.0609884065944409	-1.18978651591192
"28"	"29.'051MTji_ff.jpg'"	"M"	"NAM"	"NAM"	19	49	177	2.28571429	-0.715081096111341	0.167885154562812	0.0796958566965559	-0.829912811111
"29"	"30.'061MAnt_ff.jpg'"	"M"	"NAM"	"NAM"	25	59	169	3.38095238	-0.035172372161665	0.141280028519189	0.0422974129295781	0.5496030300021
"30"	"31.'062MBre_ff.jpg'"	"M"	"NAM"	"NAM"	22	60	173	4.38095238	0.211340867421261	0.14150364207415	0.0371441653614512	1.80916097791195
"31"	"32.'063MDio_ff.jpg'"	"M"	"NAM"	"NAM"	25	55	174	2.9047619	-0.171168488811199	0.142440067721984	0.0602704830351514	-0.0501864738009049
"32"	"33.'064MRay_ff.jpg'"	"M"	"NAM"	"NAM"	29	75	167	2.71428571	-0.155591465086402	0.141852489136897	0.0670121706701579	-0.290102272802991
"33"	"34.'065MJoh_ff.jpg'"	"M"	"NAM"	"NAM"	18	47	163	2.38095238	-0.0956008839177287	0.141763641736798	0.0405615093964748	-0.709954917907746
"34"	"35.'066MWen_ff.jpg'"	"M"	"NAM"	"NAM"	18	53	173	2.28571429	0.307437023958192	0.155654463583385	0.065595890907531	-0.829912811111
"35"	"36.'081MWil_ff.jpg'"	"M"	"NAM"	"NAM"	26	62	164	3.42857143	-0.670780268001717	0.141865891904647	0.0520410717018793	0.609581982901516
"36"	"37.'086MGer_ff.jpg'"	"M"	"NAM"	"NAM"	27	75	169	2.66666667	-0.153207878722444	0.145791719342936	0.0430757889948646	-0.350081213106828
"37"	"38.'087MJua_ff.jpg'"	"M"	"NAM"	"NAM"	25	89	172	3.04761905	0.238706648039539	0.148141886846039	0.0662676584653059	0.129750384897344
"38"	"39.'088MHar_ff.jpg'"	"M"	"NAM"	"NAM"	NA	NA	NA	2.19047619	-0.549525999046463	0.142356080258042	0.0373602297279544	-0.949870716909832
"39"	"40.'089MMar_ff.jpg'"	"M"	"NAM"	"NAM"	25	63	172.5	3.57142857	-0.293061567380471	0.170766492827444	0.0731589644391226	0.789518829004186
"40"	"41.'090MElr_ff.jpg'"	"M"	"NAM"	"NAM"	23	54	166.5	4.14285714	-0.0524564924348303	0.141089663325512	0.0569817744558091	1.50926622601044
"41"	"42.'091MChr_ff.jpg'"	"M"	"NAM"	"NAM"	24	65	172	4.095238095	-0.934395833385866	0.14323060512375	0.0565882811888197	1.44928727940882
"42"	"43.'092MBen_ff.jpg'"	"M"	"NAM"	"NAM"	26	46	153.5	2.19047619	-0.778844763266661	0.142945763975371	0.0680337999136642	-0.949870716909832
"43"	"44.'093MBru_ff.jpg'"	"M"	"NAM"	"NAM"	26	63	172	3.047619048	0.10703813907825	0.142795996907603	0.0506036965747684	0.129750382378228
"44"	"45.'095MMar_ff.jpg'"	"M"	"NAM"	"NAM"	26	66	180	2.571428571	-0.305251766386962	0.145226575185048	0.0443841862091616	-0.470039117646102
"45"	"46.'096MAnt_ff.jpg'"	"M"	"NAM"	"NAM"	27	51	176	1.952380952	1.17141853471688	0.140647525664508	0.0766532665182465	-1.24976546629222
"46"	"47.'097MAle_ff.jpg'"	"M"	"NAM"	"NAM"	26	47	162	3.428571429	-0.0964618802275924	0.143023830056121	0.0568423013127366	0.609581981641958
"47"	"48.'098MMag_ff.jpg'"	"M"	"NAM"	"NAM"	26	48	158.5	2.904761905	0.360698699935547	0.145706121134212	0.0713226043481013	-0.0501864675031152
"48"	"49.'099MPau_ff.jpg'"	"M"	"NAM"	"NAM"	24	50	164	2.857142857	-0.509131727283834	0.149640018613741	0.0442005230356323	-0.110165417883416
"0"	"Mro10"	"M"	"RO"	"RO"	22	72	178	1.873015873	0.718706955453058	0.142755540924967	0.0587178448829537	-0.341756887875034
"1"	"Mro11"	"M"	"RO"	"RO"	26	85	182	2.095238095	2.75765234866944	0.156389681550746	0.053614728560377	-0.0423453469152276
"2"	"Mro12"	"M"	"RO"	"RO"	26	89	184	2.444444444	2.08617480004226	0.146833211758795	0.0472734919826341	0.428158503356948
"3"	"Mro13"	"M"	"RO"	"RO"	27	76	180	1.444444444	2.18627952333185	0.14496955859148	0.0620152922174693	-0.919193432309535
"4"	"Mro16"	"M"	"RO"	"RO"	28	85	191	1.26984127	-0.951825506989405	0.15031404785046	0.0633227387762693	-1.15444535677195
"5"	"Mro1901"	"M"	"RO"	"RO"	22	NA	NA	1.53968254	2.01724531348517	0.148679280232393	0.0655544216600523	-0.790874199314745
"6"	"Mro1919"	"M"	"RO"	"RO"	22	NA	NA	2.095238095	0.318237768009659	0.141653184302561	0.0444865668144886	-0.0423453469152276
"7"	"Mro1939"	"M"	"RO"	"RO"	19	NA	NA	2.619047619	1.41738480426596	0.147476940846407	0.0397153915809814	0.663410429166711
"8"	"Mro1940"	"M"	"RO"	"RO"	21	NA	NA	2.349206349	3.41870537290057	0.153890135455425	0.0479075545917861	0.29983927170951
"9"	"Mro1947"	"M"	"RO"	"RO"	21	NA	NA	2.53968254	1.32411595704663	0.146097998430283	0.0413986479626851	0.556477736351738
"10"	"Mro1958"	"M"	"RO"	"RO"	23	NA	NA	1.682539683	1.91186086547248	0.142011036505796	0.046843427079192	-0.598395351169911
"11"	"Mro1960"	"M"	"RO"	"RO"	22	NA	NA	3.079365079	0.578658406469045	0.158644969223841	0.0573903745740021	1.28362004991879
"12"	"Mro1962"	"M"	"RO"	"RO"	20	NA	NA	2.047619048	0.912677882568673	0.140846667508708	0.0552051207272592	-0.106504962065271
"13"	"Mro1964"	"M"	"RO"	"RO"	22	NA	NA	2.682539683	2.46072485142674	0.150808188643403	0.0393202747493873	0.748956584496571
"14"	"Mro1966"	"M"	"RO"	"RO"	19	NA	NA	3.126984127	2.16034052264373	0.151585602618961	0.0411112680012601	1.34777966641619
"15"	"Mro1971"	"M"	"RO"	"RO"	20	NA	NA	3.761904762	1.48958013328631	0.142643357925105	0.0659390242549158	2.20324121297803
"16"	"Mro1981"	"M"	"RO"	"RO"	20	NA	NA	2.746031746	1.9307960894587	0.164407960326134	0.0743945295638511	0.83450273847908
"17"	"Mro1997"	"M"	"RO"	"RO"	29	NA	NA	1.53968254	0.647472528131271	0.147299831647125	0.0558911558861872	-0.790874199314745
"18"	"Mro2002"	"M"	"RO"	"RO"	22	NA	NA	2.682539683	0.899035675544562	0.162983786855784	0.0571699775577353	0.748956584496571
"19"	"Mro23"	"M"	"RO"	"RO"	34	80	173	1.349206349	2.55466384543435	0.142628404886674	0.057839960888853	-1.04751266395697
"20"	"Mro2396"	"M"	"RO"	"RO"	26	NA	NA	1.444444444	3.20562870103731	0.143725937297907	0.0547468078996544	-0.919193432309535
"21"	"Mro2402"	"M"	"RO"	"RO"	22	NA	NA	1.142857143	2.34714936686474	0.142990371685204	0.0796073681393995	-1.32553766608432
"22"	"Mro2407"	"M"	"RO"	"RO"	22	NA	NA	2.317460317	2.14955613698713	0.148929179842344	0.0441369552719321	0.257066194044579
"23"	"Mro2408"	"M"	"RO"	"RO"	22	NA	NA	1.714285714	2.89124743889587	0.153108493911687	0.0616122890989594	-0.555622274852333
"24"	"Mro2419"	"M"	"RO"	"RO"	28	NA	NA	2.365079365	0.11886195015899	0.147157182764552	0.0677135592041425	0.321225810541975
"25"	"Mro2422"	"M"	"RO"	"RO"	21	NA	NA	2.714285714	0.994224846431523	0.143367642253043	0.051222845778944	0.791729660814149
"26"	"Mro2458"	"M"	"RO"	"RO"	28	NA	NA	1.650793651	0.0406884762920813	0.145356722092521	0.0667859287779836	-0.641168428834841
"27"	"Mro2462"	"M"	"RO"	"RO"	29	NA	NA	1.682539683	0.521405944062534	0.14055590074287	0.0430136503237771	-0.598395351169911
"28"	"Mro2465"	"M"	"RO"	"RO"	34	NA	NA	1.285714286	1.9189570918949	0.154791803858114	0.0566469158004086	-1.13305881793948
"29"	"Mro2469"	"M"	"RO"	"RO"	27	NA	NA	1.444444444	2.37602566349426	0.143600606666688	0.0473470671689009	-0.919193432309535
"30"	"Mro2472"	"M"	"RO"	"RO"	22	NA	NA	2.952380952	1.51806760749196	0.142324690592478	0.0552692554103151	1.11252774060642
"31"	"Mro2482"	"M"	"RO"	"RO"	21	NA	NA	2.746031746	1.85956094248688	0.152394656990945	0.0525421771404534	0.83450273847908
"32"	"Mro2494"	"M"	"RO"	"RO"	28	NA	NA	1.412698413	1.49294582076563	0.14547917325688	0.0599844490056592	-0.961966508627113
"33"	"Mro2497"	"M"	"RO"	"RO"	23	NA	NA	4.253968254	1.6429571078744	0.15008017193708	0.0477356016242833	2.86622391139504
"34"	"Mro2509"	"M"	"RO"	"RO"	22	NA	NA	1.317460317	1.98163251443301	0.14514333549489	0.0718676515932504	-1.0902857416219
"35"	"Mro2514"	"M"	"RO"	"RO"	20	NA	NA	1.380952381	1.13839813346465	0.146593049445587	0.0485911004597517	-1.00473958629204
"36"	"Mro2516"	"M"	"RO"	"RO"	20	NA	NA	2.428571429	0.153812479581054	0.143537398194607	0.0395891133924711	0.406771965871834
"37"	"Mro2517"	"M"	"RO"	"RO"	22	NA	NA	3.365079365	0.166360880559457	0.143685060952746	0.0500206534083729	1.66857774620846
"38"	"Mro2527"	"M"	"RO"	"RO"	22	NA	NA	3.253968254	1.50180265983866	0.155670758407865	0.0608062334008448	1.51887197572855
"39"	"Mro26"	"M"	"RO"	"RO"	20	60	167	1.682539683	1.77221080583719	0.141307374137173	0.0867466808391743	-0.598395351169911
"40"	"Mro39"	"M"	"RO"	"RO"	21	98	189	1.714285714	1.91554202536547	0.145930125090664	0.0444459134875176	-0.555622274852333
"41"	"Mro40"	"M"	"RO"	"RO"	20	70	175	1.650793651	1.48037935904833	0.149688645371385	0.0651854962734571	-0.641168428834841
"42"	"Mro49"	"M"	"RO"	"RO"	20	69	183	1.920634921	1.87168469531005	0.148936105457642	0.068141593742685	-0.277597271377639
"43"	"Mro54"	"M"	"RO"	"RO"	31	72	177	1.507936508	2.33382362408846	0.144497107240659	0.0490353928643402	-0.833647276979675
"44"	"Mro63"	"M"	"RO"	"RO"	20	57.5	175	1.761904762	1.7817840242314	0.143802036852563	0.061532816159468	-0.491462658354938
"45"	"Mro68"	"M"	"RO"	"RO"	23	80	176	1.507936508	2.46675866086987	0.142642684930971	0.0781039004628338	-0.833647276979675
"46"	"Mro76"	"M"	"RO"	"RO"	19	74	182	2.174603175	0.459299112266355	0.14469101497119	0.0643837850110708	0.0645873472470978
"47"	"Mro79"	"M"	"RO"	"RO"	21	68	182	3.492063492	0.394771626671331	0.14774031245056	0.0539559573298367	1.83967005552083
"48"	"Mro81"	"M"	"RO"	"RO"	29	80	175	1.26984127	-0.11813494672099	0.142449794975288	0.0464175256439871	-1.15444535677195
"49"	"Mro82"	"M"	"RO"	"RO"	19	65	178	1.80952381	1.74937695747107	0.152388795385468	0.0612665167681397	-0.427303041857543
"0"	"2"	"M"	"TUR"	"TR"	21	90	177	1.527777778	0.362578896011296	0.144408177974123	0.0303538357197684	-1.16391637822988
"1"	"4"	"M"	"TUR"	"TR"	20	80	187	3.08	0.558457197574943	0.140825881873283	0.044565884056128	0.900329802641931
"2"	"6"	"M"	"TUR"	"TR"	21	68	183	3.171052632	0.164822935031913	0.145270463040805	0.0401262947920574	1.02141752139792
"3"	"7"	"M"	"TUR"	"TR"	20	85	188	2.1875	-0.545732968219697	0.142069781705439	0.0615868032322686	-0.286574810831701
"4"	"8"	"M"	"TUR"	"TR"	21	64	190	1.766233766	0.281815902079333	0.14472786930546	0.0433724042131666	-0.846802078770371
"5"	"9"	"M"	"TUR"	"TR"	25	115	184	1.520547945	0.739105745025658	0.144747829944632	0.0443595340598172	-1.17353108091038
"6"	"10"	"M"	"TUR"	"TR"	21	85	175	1.621621622	0.475950429029433	0.145710309926361	0.0458352714955122	-1.03911672401173
"7"	"11"	"M"	"TUR"	"TR"	19	88	190	2.266666667	0.47449010168002	0.147165863701794	0.051077964139063	-0.181293822265168
"8"	"12"	"M"	"TUR"	"TR"	19	60	175	1.986842105	-0.180697514897105	0.144135915459043	0.0579177644525155	-0.553422745067452
"9"	"13"	"M"	"TUR"	"TR"	19	66	179	1.986486486	0.815070074833935	0.141320558032372	0.0483490602147148	-0.55389567036912
"10"	"15"	"M"	"TUR"	"TR"	21	70	179	2.649350649	1.08822662335593	0.143300773099909	0.0419125381853495	0.32762425475249
"11"	"16"	"M"	"TUR"	"TR"	20	75	179	3.602564103	1.17159069479155	0.146311846117953	0.0508668786487364	1.59526957259869
"12"	"18"	"M"	"TUR"	"TR"	21	70	175	1.91025641	-0.0340178360070314	0.142443598286708	0.0399343175732814	-0.655271389013205
"13"	"28"	"M"	"TUR"	"TR"	21	65	172	3.630136986	0.906222257339905	0.144113532005324	0.0686672948323905	1.63193778776897
"14"	"31"	"M"	"TUR"	"TR"	20	105	184	1.465753425	-0.92325933233294	0.142695883739229	0.0511583442239986	-1.2464004014494
"15"	"36"	"M"	"TUR"	"TR"	21	57	163	2.945205479	0.106230012069495	0.146407321239964	0.0446248667506351	0.72107127172219
"16"	"44"	"M"	"TUR"	"TR"	21	73	180	2.236842105	-0.504076223803758	0.141842040980101	0.0449815820187348	-0.220956466783522
"17"	"54"	"M"	"TUR"	"TR"	20	72	178	3.092105263	0.628422518690807	0.144954766165131	0.0486332166267719	0.916428169590963
"18"	"55"	"M"	"TUR"	"TR"	24	74	176	1.41025641	-0.0951516032526308	0.153510179123891	0.0531455852639835	-1.32020394558107
"19"	"57"	"M"	"TUR"	"TR"	22	76	176	3.689189189	0.27025861918724	0.147018701366784	0.0433050618131703	1.71046925239247
"20"	"77"	"M"	"TUR"	"TR"	22	NA	NA	1.704225352	0.154211120093227	0.145709797473659	0.0505241446337353	-0.929264905269848
